Budget,Platform,AudienceSize,Duration,EstimatedRevenue,Success
3539,Facebook,72531,43,6046.57,1
3331,TikTok,41950,26,9551.67,1
2697,TikTok,13920,32,7081.18,1
4083,TikTok,23144,42,9539.3,1
2291,LinkedIn,85418,24,7491.43,1
2735,LinkedIn,3565,22,4008.0,0
756,TikTok,89909,28,5889.52,1
3912,TikTok,54942,37,8482.59,1
3440,Facebook,71560,30,9656.3,1
4011,Facebook,25691,23,5993.77,0
1896,Instagram,34799,17,3728.51,1
4463,Instagram,67777,14,14288.65,1
1862,LinkedIn,35510,18,5383.71,1
4572,Google,88919,13,12140.62,1
3385,Facebook,78366,15,6653.31,1
1685,Instagram,29975,7,4338.62,1
3663,Facebook,54242,44,6644.32,1
2540,Facebook,47546,16,5152.61,1
4684,Google,93087,39,10399.91,1
4917,Facebook,24267,43,11538.36,1
3200,Google,78911,43,4962.31,1
3344,Google,88049,36,8694.3,1
1140,Facebook,70939,43,4688.58,1
3227,Facebook,5897,18,5950.97,1
2373,Instagram,1163,5,2803.41,0
3729,Facebook,53540,31,5891.16,1
2214,Facebook,83915,41,7448.48,1
1777,Facebook,31030,5,4037.12,1
3194,Instagram,56313,33,9466.95,1
1098,Google,30870,28,2939.62,1
2384,Instagram,30482,21,3367.34,0
1689,Facebook,32058,39,2651.34,1
1261,TikTok,58255,35,3701.54,1
2620,Facebook,93407,36,5079.72,1
3955,Instagram,65930,23,5817.43,0
4748,Instagram,51500,35,11468.61,1
794,LinkedIn,27379,43,2201.24,1
4512,TikTok,68787,24,13134.3,1
4963,Instagram,24674,32,12129.61,1
3898,Google,7590,7,7676.83,1
3783,Facebook,32432,36,3517.23,0
2071,Google,41426,26,4911.75,1
1603,Instagram,50584,19,2346.7,0
3349,Instagram,88663,42,10379.33,1
4318,Google,39015,23,5708.22,0
3342,Google,74251,35,6331.76,1
1968,LinkedIn,70353,30,4474.11,1
1771,Facebook,96029,9,5378.46,1
1182,Google,83990,24,4669.18,1
1828,Facebook,5600,6,2626.44,0
3951,TikTok,25690,25,6945.87,1
2242,Instagram,34762,40,3445.2,1
1248,Google,38499,32,2808.66,1
353,TikTok,88988,24,2933.06,1
4202,Instagram,8670,41,6527.98,1
3642,LinkedIn,87687,43,7687.99,1
2875,Instagram,18341,40,4363.25,1
4737,Google,96140,15,15111.04,1
3433,TikTok,74823,7,7016.78,1
4284,TikTok,85074,41,12951.92,1
3379,TikTok,18015,24,7375.9,1
4408,Instagram,66126,36,11371.42,1
2981,Facebook,56197,29,6883.81,1
365,Facebook,50849,25,1752.26,1
2440,Instagram,16852,20,4547.87,1
3248,Google,56361,5,6628.61,1
3459,Instagram,22258,27,5140.96,0
1104,Facebook,63355,28,4210.86,1
2194,Instagram,42508,29,3823.19,1
4817,TikTok,68784,11,6328.95,0
3371,Google,72728,42,5850.49,1
4622,Google,28410,43,11112.35,1
309,LinkedIn,10895,39,852.55,1
987,Instagram,72942,18,4919.18,1
253,TikTok,34924,13,717.64,1
3693,Instagram,71831,7,6547.57,1
514,LinkedIn,13264,42,1009.86,1
3524,LinkedIn,29038,24,6340.11,1
1384,Instagram,10136,45,3743.87,1
3248,Instagram,14213,37,3562.91,0
868,Instagram,78608,45,2841.51,1
1082,Facebook,28431,36,3344.83,1
3302,LinkedIn,43290,40,5597.55,1
4774,Google,68539,30,12403.03,1
3626,Facebook,86535,9,7654.74,1
2887,TikTok,97815,34,8925.17,1
2310,Google,43747,21,6232.62,1
1138,Google,76974,10,3922.07,1
4032,Google,80763,19,8141.55,1
641,LinkedIn,70208,5,1488.45,1
458,TikTok,73994,17,4157.85,1
949,Facebook,85075,38,3605.12,1
4622,TikTok,70015,34,11781.16,1
2644,Facebook,15887,23,5494.23,1
4681,LinkedIn,1051,6,8061.75,1
1931,TikTok,68695,16,5879.68,1
1572,Google,70926,44,4902.08,1
1536,TikTok,86571,28,2726.53,1
429,LinkedIn,29491,15,1505.37,1
4454,LinkedIn,17080,6,6431.3,0
4338,LinkedIn,35880,5,8698.1,1
4108,Facebook,60965,32,7118.39,1
4822,TikTok,48361,8,12994.57,1
1488,Google,88685,45,5062.01,1
4285,Google,81875,34,7074.86,1
819,Instagram,95841,11,4496.35,1
3335,LinkedIn,67890,26,8864.06,1
4676,Google,72156,30,12507.58,1
2231,LinkedIn,70290,33,5992.77,1
1200,Google,17593,29,1584.29,0
772,TikTok,17167,14,2470.69,1
616,Instagram,89091,24,4529.56,1
2632,LinkedIn,34005,18,6973.0,1
3770,Facebook,66471,37,9923.89,1
881,Facebook,51728,9,2323.29,1
3623,Google,9691,10,8459.22,1
3658,TikTok,10756,26,9305.0,1
2486,LinkedIn,37308,21,5149.67,1
4882,Instagram,65079,19,12018.58,1
1689,TikTok,66524,43,4827.56,1
1601,Google,61466,44,3648.46,1
3894,TikTok,10327,32,7341.99,1
4418,Instagram,29520,6,11167.59,1
3180,TikTok,44308,22,6310.95,1
1176,LinkedIn,95436,31,5374.74,1
1200,Google,17533,25,2651.56,1
602,Instagram,98417,27,3829.01,1
1439,Google,94318,11,5375.61,1
3985,LinkedIn,45488,23,7236.09,1
723,Instagram,68160,13,3021.54,1
1986,Instagram,41429,16,6207.12,1
3450,Google,52726,34,9313.41,1
1150,TikTok,87348,11,4619.43,1
3872,TikTok,74065,6,9672.16,1
4016,Facebook,21653,21,6468.65,1
4118,Facebook,57921,15,7933.14,1
1429,Instagram,94396,16,3921.9,1
4214,Google,14654,7,7360.9,1
3467,Instagram,3108,25,4742.11,0
4051,Google,70483,18,6681.75,1
2597,LinkedIn,8899,19,3694.32,0
1673,Facebook,14372,45,3702.98,1
2734,Instagram,38682,14,4127.39,1
2868,LinkedIn,96909,40,8520.3,1
1311,TikTok,68799,14,3308.61,1
875,Facebook,92724,21,2399.35,1
1260,Google,37583,29,1813.81,0
2483,TikTok,30295,31,4872.6,1
2754,TikTok,67113,37,7159.66,1
3640,LinkedIn,81565,15,10248.84,1
4797,Instagram,50574,17,11000.6,1
4735,Instagram,65934,5,8803.37,1
1195,LinkedIn,31066,35,4283.09,1
123,TikTok,84149,37,4177.01,1
4819,Facebook,86096,25,7689.78,1
3656,TikTok,9945,20,8978.36,1
1179,LinkedIn,30418,43,2253.23,1
4418,TikTok,83607,27,13974.24,1
278,TikTok,50874,14,2202.93,1
2947,TikTok,18130,37,3438.92,0
2060,TikTok,87257,26,5781.01,1
1573,Facebook,69248,45,2483.26,1
4988,Google,83627,10,7251.7,0
1312,Google,82393,40,3956.87,1
909,Instagram,42394,14,3278.0,1
519,Google,50635,20,1376.55,1
3759,Google,83089,17,9614.99,1
3916,Google,18404,24,8648.47,1
1378,TikTok,73629,8,3174.96,1
2623,TikTok,14156,24,5657.26,1
1540,Facebook,56618,26,6337.03,1
1440,TikTok,50999,33,5974.47,1
2321,TikTok,14785,20,2992.29,0
2492,Google,49359,27,6695.35,1
1461,Facebook,91807,34,7307.1,1
691,Facebook,15694,34,1804.02,1
626,Google,37114,7,2668.97,1
2603,Google,70549,28,5287.99,1
1392,Facebook,58230,41,3383.2,1
1754,LinkedIn,33799,17,3917.2,1
287,Google,91288,36,3499.18,1
2858,Google,12156,41,6661.56,1
628,Facebook,11304,16,898.37,0
533,LinkedIn,41645,12,2471.58,1
3612,LinkedIn,39938,28,4637.19,0
1904,Instagram,57982,20,5291.75,1
402,LinkedIn,78614,36,2613.06,1
4282,Google,92614,38,12038.27,1
537,TikTok,3315,39,1001.37,1
2688,Facebook,93756,36,7833.6,1
932,Google,98267,21,3669.17,1
896,Facebook,99369,6,4379.53,1
659,LinkedIn,13420,30,1514.71,1
3688,Facebook,19312,21,5307.57,0
861,Google,22395,42,1141.91,0
3674,TikTok,41301,6,4734.11,0
3885,Google,47972,12,9739.55,1
2614,Instagram,64294,10,7107.77,1
784,Facebook,81853,13,3821.34,1
4333,Google,49225,5,5971.97,0
677,LinkedIn,83504,9,2397.03,1
4905,LinkedIn,23854,43,7805.47,1
327,Google,71780,13,3730.58,1
2428,Instagram,31929,18,7221.61,1
2831,Facebook,58103,31,5864.64,1
927,Instagram,64620,13,3410.79,1
530,TikTok,90590,40,5363.8,1
1163,Google,85124,33,5311.06,1
1809,Instagram,45590,24,2964.36,1
1334,TikTok,73554,19,4792.3,1
401,Instagram,11621,40,807.92,1
1520,TikTok,1973,7,2705.96,1
4728,LinkedIn,59786,27,6679.6,0
868,LinkedIn,38097,13,2203.83,1
1504,Google,35245,34,4790.3,1
543,Instagram,66211,23,2753.34,1
3204,LinkedIn,55841,42,5147.86,1
4455,Facebook,26346,7,8848.82,1
3405,LinkedIn,72980,7,9559.81,1
1638,LinkedIn,91417,38,5240.64,1
4030,Instagram,50153,6,5875.45,0
1431,TikTok,91382,31,3381.87,1
169,Facebook,77942,27,2215.37,1
3535,Facebook,91975,36,11161.1,1
580,TikTok,6972,39,754.54,0
4194,Instagram,49063,44,10909.11,1
3596,LinkedIn,66488,22,5981.56,1
2893,TikTok,58055,31,7146.32,1
2992,Facebook,65366,15,6308.11,1
1298,Facebook,11931,43,2852.01,1
2472,LinkedIn,8702,23,3254.43,0
1992,LinkedIn,85834,29,3791.08,1
1983,Google,22540,11,4634.72,1
897,TikTok,58450,35,3790.98,1
117,LinkedIn,98576,6,2030.21,1
143,Google,66252,42,1743.41,1
254,Instagram,47904,9,863.68,1
3548,Facebook,53320,18,8389.12,1
4938,TikTok,32000,22,7169.16,0
4180,Instagram,96341,40,4951.64,0
1525,TikTok,3599,8,2385.7,1
4420,TikTok,88636,28,12362.45,1
4412,LinkedIn,97045,17,12316.67,1
3739,Google,85719,25,7939.31,1
4226,TikTok,57165,37,9249.31,1
1992,Instagram,59855,24,3454.3,1
997,TikTok,1018,9,942.02,0
3524,Google,1858,28,7044.3,1
4640,Facebook,26992,39,10491.17,1
1358,TikTok,33580,34,3660.85,1
2115,Instagram,71916,32,6220.91,1
4933,Facebook,36800,11,13294.04,1
1802,Facebook,59770,39,3823.68,1
973,LinkedIn,55941,34,3708.35,1
665,LinkedIn,85451,38,4900.53,1
2118,TikTok,38487,43,6737.75,1
1985,Instagram,13943,13,3436.9,1
2223,LinkedIn,62457,16,5273.71,1
4742,Google,19836,33,4366.29,0
2414,Google,12394,14,2383.16,0
4512,Facebook,73158,31,11772.72,1
3983,Facebook,26280,23,10480.35,1
3292,Facebook,78318,17,5821.98,1
1959,Google,2159,41,1902.81,0
124,LinkedIn,71162,36,3029.68,1
3603,LinkedIn,24440,19,4893.96,0
4355,TikTok,78166,25,6664.4,1
1237,Instagram,53712,7,1993.45,1
1289,Google,48656,12,3256.84,1
4898,Facebook,7589,10,11831.22,1
4196,Instagram,49241,33,10672.98,1
3257,Facebook,24233,23,4734.86,0
2467,Instagram,36011,21,7788.99,1
4577,Instagram,9177,14,6124.33,0
1841,LinkedIn,35528,37,4208.95,1
3788,TikTok,62351,17,9347.23,1
3846,TikTok,92908,31,5366.51,0
997,Facebook,57831,16,3474.94,1
4123,Google,52827,6,11529.33,1
816,TikTok,24508,14,1175.53,0
4067,Google,55933,25,5177.87,0
4121,Facebook,81501,27,11144.29,1
3315,Google,69772,5,5209.04,1
490,Instagram,16611,37,1433.94,1
3984,Instagram,23282,30,10282.09,1
1799,Facebook,42003,19,5741.35,1
3137,Google,82365,26,9250.79,1
332,Google,75216,29,3882.23,1
2026,Facebook,12340,5,2352.45,0
3231,TikTok,97629,30,10516.27,1
3406,LinkedIn,87643,25,8491.08,1
2824,TikTok,75684,45,6590.28,1
4901,LinkedIn,84035,28,15212.3,1
333,Google,19165,43,1339.05,1
1491,LinkedIn,91762,20,5875.11,1
2992,LinkedIn,19260,36,3241.72,0
1355,Google,55515,20,2735.38,1
2638,Instagram,91452,17,8102.31,1
3790,LinkedIn,31480,36,6366.14,1
989,Facebook,53527,45,3113.37,1
4787,TikTok,60789,28,10738.05,1
845,Google,52902,17,4156.6,1
1819,Google,33191,15,5102.93,1
527,LinkedIn,60488,19,3231.27,1
831,Instagram,76082,14,4541.27,1
899,Instagram,37044,45,2065.44,1
4397,TikTok,50600,7,9582.1,1
935,TikTok,88457,20,4034.22,1
234,Instagram,49776,21,2358.68,1
2638,Instagram,13836,29,3904.05,0
3818,Instagram,75525,34,5558.82,0
140,LinkedIn,53648,39,1153.53,1
3467,Facebook,14740,41,3322.33,0
2515,TikTok,96716,17,8379.72,1
2140,Google,14102,28,1986.18,0
4439,Instagram,81893,42,7604.46,1
3049,Instagram,52334,30,6223.19,1
4361,Facebook,31255,13,11558.07,1
3566,Instagram,26221,23,4399.13,0
3188,TikTok,64265,32,9646.82,1
4923,Instagram,1719,11,10837.4,1
1215,Facebook,84442,26,6379.63,1
4678,LinkedIn,24140,34,7634.7,1
2690,TikTok,56779,41,7661.39,1
3673,LinkedIn,2069,20,6293.01,1
3078,Google,55714,40,5527.54,1
2547,Facebook,74285,9,7870.55,1
1330,Google,13935,33,1905.87,0
2766,Google,45035,27,4755.93,1
4954,Google,97256,10,13922.78,1
4358,Google,28937,40,9795.31,1
2694,Facebook,19540,37,5176.49,1
3530,LinkedIn,74480,45,7819.23,1
3017,Instagram,49702,20,7638.85,1
3052,Google,79283,38,6294.69,1
2095,Instagram,77041,30,6811.27,1
3991,Instagram,78233,41,8584.92,1
406,Google,37907,17,1681.39,1
1462,TikTok,16221,21,1927.06,0
2202,Instagram,55781,36,6582.39,1
3130,TikTok,8087,36,7884.86,1
432,LinkedIn,87998,32,3513.69,1
2852,Instagram,23789,33,5830.33,1
342,Facebook,57023,29,1987.17,1
1984,LinkedIn,34400,26,5578.87,1
1532,LinkedIn,3199,31,1575.52,0
2650,TikTok,48316,42,5126.99,1
402,Google,88273,24,2774.99,1
4430,Facebook,53062,28,13431.01,1
3209,Facebook,72609,12,8106.73,1
2286,TikTok,17744,18,2800.39,0
4390,TikTok,77095,43,11274.71,1
1650,LinkedIn,56517,18,6647.78,1
1892,TikTok,99231,9,5574.43,1
746,Google,49865,25,3902.02,1
4756,LinkedIn,74937,19,11890.86,1
812,LinkedIn,78195,40,2806.45,1
4608,LinkedIn,14894,37,9304.28,1
637,Facebook,30160,21,1650.66,1
334,Facebook,54095,24,2261.02,1
2496,LinkedIn,30272,5,5378.38,1
1604,Google,55021,20,2137.42,0
1474,Instagram,91048,22,3228.45,1
4611,LinkedIn,34645,14,4993.55,0
2009,TikTok,22179,27,3554.75,1
1015,Instagram,11691,22,1567.3,1
4058,Facebook,82646,13,11242.89,1
180,Facebook,46311,34,2638.17,1
2183,Instagram,96381,17,6073.33,1
2788,TikTok,40038,35,8194.73,1
1790,Facebook,25967,17,2933.03,1
856,Facebook,29478,36,1890.37,1
2770,LinkedIn,56775,21,6257.63,1
3851,Google,71624,7,5183.07,0
3652,TikTok,41332,5,10704.36,1
567,LinkedIn,8066,9,1304.79,1
1594,Google,40313,36,2805.68,1
1119,Facebook,68857,29,4665.27,1
1001,Google,46900,9,2462.26,1
772,Facebook,91069,41,4907.55,1
538,LinkedIn,91045,27,3743.83,1
4322,Facebook,42098,16,10318.39,1
2176,Google,9294,38,5454.88,1
544,LinkedIn,63580,27,3503.24,1
1065,Google,39101,20,2426.83,1
3890,Google,26059,9,5594.96,0
563,Instagram,97784,32,3862.91,1
2298,Facebook,41626,10,5904.48,1
2387,Facebook,21703,17,5127.23,1
3865,Google,62417,34,11004.1,1
3276,Facebook,60228,30,7136.64,1
4108,TikTok,4205,21,4179.59,0
3604,Facebook,35929,13,9963.57,1
1012,LinkedIn,84384,20,4892.18,1
596,Facebook,34411,22,2639.06,1
1563,TikTok,81522,17,5754.93,1
4353,Google,12628,33,4648.32,0
4367,Facebook,71089,28,7286.55,1
593,LinkedIn,7518,17,719.89,0
1526,TikTok,39491,29,3180.75,1
1792,Instagram,8946,45,2326.89,0
1893,Google,1610,5,3367.37,1
2823,Google,70838,13,9300.86,1
758,Google,35311,8,2226.41,1
4861,TikTok,42876,32,5996.65,0
4562,Facebook,81192,16,12785.48,1
649,Facebook,51333,28,3173.32,1
742,Facebook,52298,13,3276.11,1
4450,Facebook,85192,39,8648.03,1
307,Google,42811,42,1017.26,1
2597,Instagram,71072,39,8885.34,1
4290,Google,43974,37,8295.79,1
1983,Instagram,20856,39,2448.17,0
2986,Instagram,45830,24,5706.76,1
577,Facebook,82983,6,3697.22,1
861,LinkedIn,46823,30,2721.89,1
289,TikTok,99863,17,4568.58,1
855,LinkedIn,75397,34,5310.83,1
1546,Instagram,86814,36,5382.03,1
1763,LinkedIn,68078,40,7175.18,1
1935,Instagram,68951,23,2904.14,1
4328,Google,13905,26,4591.4,0
4250,Google,22601,5,6754.58,1
4160,Facebook,88099,15,5754.7,0
4705,TikTok,41955,30,10636.73,1
4865,Google,73179,23,7350.35,1
3712,TikTok,49435,23,6233.0,1
1789,Facebook,25044,16,3382.87,1
1416,TikTok,12246,7,2817.54,1
4929,Google,3458,22,9283.05,1
3286,Google,59507,9,8621.96,1
4120,LinkedIn,7028,28,5328.94,0
4454,LinkedIn,52901,18,9622.42,1
1245,LinkedIn,7306,42,1344.39,0
4494,TikTok,28678,7,4157.85,0
660,Google,91444,10,2715.5,1
2012,Facebook,13363,16,3304.04,1
1964,Instagram,15066,15,3950.95,1
396,Google,64804,43,2198.08,1
2509,LinkedIn,49544,30,4877.1,1
2736,LinkedIn,99247,5,6161.65,1
1561,TikTok,1189,20,3026.75,1
4392,LinkedIn,12752,13,8521.41,1
2368,TikTok,8482,9,5376.72,1
1094,Facebook,17679,12,2314.17,1
107,LinkedIn,91088,25,1918.65,1
2691,TikTok,1799,37,3500.85,0
2615,LinkedIn,91917,43,6067.77,1
4515,TikTok,10934,24,9759.19,1
1517,Google,58558,26,4550.49,1
2416,TikTok,60223,17,6948.73,1
4032,Instagram,85620,43,13728.55,1
1387,Facebook,42556,15,3830.3,1
2944,Google,10909,22,7806.7,1
1218,Facebook,92467,34,4373.89,1
652,Google,92404,37,1616.91,1
760,LinkedIn,44558,7,1502.52,1
815,TikTok,80382,5,3907.76,1
3685,LinkedIn,88793,40,5515.76,0
3861,Facebook,29013,10,4254.5,0
2629,Facebook,23875,41,4646.44,1
4070,Google,91253,33,6414.75,1
3507,Facebook,12408,15,6584.57,1
1558,TikTok,36607,17,3533.4,1
3367,Facebook,62684,15,8273.77,1
954,LinkedIn,37281,42,3202.76,1
4860,TikTok,28326,29,7896.0,1
3637,Facebook,14601,19,3650.52,0
1997,Instagram,2135,17,4720.39,1
372,Instagram,23741,37,754.28,1
4187,LinkedIn,12913,17,7564.9,1
1372,Google,11101,42,2647.36,1
4474,Google,19631,28,6583.94,0
4119,Facebook,73084,24,7557.8,1
915,TikTok,37870,21,2399.73,1
4471,Google,49985,28,7695.7,1
1022,Instagram,28215,30,2131.33,1
4837,Google,63110,44,14854.05,1
4700,Instagram,20215,36,9145.8,1
4967,Google,92118,33,9206.31,1
1364,LinkedIn,15024,18,2904.01,1
3824,TikTok,77949,41,5486.93,0
2887,Facebook,82855,26,5147.47,1
2822,Instagram,85982,38,8109.62,1
4323,Google,46483,31,11781.94,1
2650,Facebook,98572,32,6579.26,1
3049,Instagram,79157,26,9209.39,1
1773,Instagram,11511,7,4713.67,1
4687,LinkedIn,20923,26,9008.05,1
3192,Google,11558,25,7859.96,1
2938,Facebook,98771,20,6304.2,1
1766,Google,1526,13,1742.0,0
4611,Google,2753,17,10229.77,1
2295,TikTok,27248,14,2976.91,0
1484,Instagram,15656,25,2520.61,1
4503,Instagram,24266,44,6944.09,1
4054,TikTok,65555,11,9596.53,1
2999,TikTok,63995,26,3697.6,0
160,Google,76756,22,2326.95,1
4047,Instagram,84574,25,9703.36,1
2390,Facebook,79277,18,7673.82,1
572,LinkedIn,71377,14,2346.45,1
1058,TikTok,97111,37,5432.68,1
632,Facebook,66402,13,3271.93,1
593,Facebook,55176,22,3244.66,1
181,Google,42733,17,1533.46,1
3070,TikTok,15418,21,4465.08,0
111,Facebook,38185,27,1324.63,1
4644,LinkedIn,42745,29,10037.23,1
861,Facebook,94417,20,4543.37,1
3285,LinkedIn,54787,28,5042.65,1
125,LinkedIn,81123,35,3038.1,1
1906,LinkedIn,53035,15,4337.04,1
4257,TikTok,88804,27,9254.59,1
4424,LinkedIn,66984,45,10280.62,1
4802,TikTok,53462,43,7365.29,1
3759,Facebook,38353,26,8338.52,1
1625,LinkedIn,74644,37,3377.93,1
860,Instagram,49302,45,3073.39,1
694,Facebook,77979,22,4461.75,1
1155,Instagram,23435,18,2995.97,1
1954,Instagram,58728,32,4549.2,1
3183,Google,99598,15,6975.58,1
4016,TikTok,2238,28,9145.55,1
3775,Google,81857,40,13124.37,1
2148,TikTok,82610,23,6560.52,1
1558,Google,14049,17,3369.62,1
1319,Facebook,58193,37,4024.56,1
4328,Instagram,36584,23,7601.67,1
4281,Facebook,67634,36,8955.5,1
1599,TikTok,15679,19,4059.36,1
1930,Instagram,35505,15,2426.85,0
3495,Instagram,52341,27,9327.58,1
1303,TikTok,51374,9,4272.05,1
4370,Facebook,47998,26,8268.45,1
2910,Instagram,77970,22,9013.78,1
3192,Facebook,56701,11,6364.48,1
3144,Facebook,45859,37,6446.18,1
4773,Facebook,34178,7,10767.57,1
3614,Instagram,28575,32,4855.13,0
1898,LinkedIn,20329,5,3518.41,1
2675,Google,58254,41,5286.27,1
244,TikTok,85029,26,4210.62,1
4957,Facebook,88366,23,5730.86,0
4026,Instagram,74662,18,10391.67,1
1477,TikTok,41068,7,3021.74,1
3246,LinkedIn,59951,23,7233.7,1
1925,LinkedIn,88629,37,5694.01,1
893,Instagram,36171,25,2893.93,1
1701,Facebook,9262,5,3955.83,1
4514,LinkedIn,44270,30,6990.59,1
1210,LinkedIn,21785,14,3198.18,1
4153,LinkedIn,40469,39,5397.35,0
4893,Instagram,69831,17,11049.47,1
4037,TikTok,82223,10,7198.06,1
4063,Google,46643,10,9165.65,1
882,Instagram,68657,39,2789.14,1
1216,Facebook,4582,20,2741.25,1
1850,Instagram,31280,45,3479.81,1
2676,Instagram,43589,12,5103.44,1
4127,Google,41000,7,8717.45,1
3436,Google,98208,9,9595.67,1
4487,Google,2085,25,5607.14,0
1587,TikTok,82427,35,6255.24,1
3975,Instagram,16600,18,7589.7,1
3731,Facebook,98994,41,11526.0,1
4292,Google,60801,23,8359.46,1
4058,Google,62739,41,10607.23,1
3497,Instagram,75181,24,9366.23,1
173,Facebook,42596,6,1152.96,1
1459,Google,71410,11,2851.98,1
1191,Instagram,80303,37,6469.55,1
4953,LinkedIn,53188,10,6607.24,0
2041,TikTok,27825,11,3544.83,1
3248,Instagram,11913,22,3678.07,0
4403,Google,82751,33,9357.38,1
1344,Facebook,85269,23,5494.37,1
1385,LinkedIn,15332,29,2261.26,1
4605,Facebook,55895,8,9468.36,1
3136,Facebook,5432,17,4288.67,0
870,Facebook,89095,36,3724.19,1
1943,Instagram,27570,31,3116.47,1
173,Instagram,7103,38,528.99,1
1760,TikTok,16900,32,3065.48,1
4449,LinkedIn,59415,13,8648.61,1
919,Facebook,68567,12,3216.8,1
3918,Google,63713,25,5349.64,0
431,Facebook,84169,34,3860.05,1
1521,LinkedIn,59639,33,5997.49,1
3755,Facebook,89728,13,7861.46,1
1791,Instagram,86476,17,5853.36,1
4650,Instagram,9988,22,10096.62,1
4508,LinkedIn,79488,42,13092.37,1
327,TikTok,93905,26,5164.98,1
2981,Facebook,3977,35,7332.97,1
2965,LinkedIn,55641,39,7318.91,1
2675,Google,2268,14,3374.11,0
4622,Google,55431,13,4625.44,0
564,TikTok,17756,35,1151.6,1
377,Instagram,21764,44,1239.4,1
4214,LinkedIn,60912,28,5446.73,0
165,Facebook,41385,45,2019.09,1
4362,LinkedIn,16032,12,10952.65,1
502,TikTok,96014,24,5263.01,1
4083,LinkedIn,46702,21,7351.26,1
4604,TikTok,12885,32,4548.22,0
3578,TikTok,10796,10,5483.57,1
3544,TikTok,33863,37,6919.71,1
4792,LinkedIn,82014,32,14102.32,1
4519,Google,33117,5,11917.52,1
3139,Facebook,21753,45,4525.36,0
1537,TikTok,21325,39,3230.8,1
528,Instagram,8021,28,1171.66,1
2782,TikTok,81721,10,4439.99,1
2877,LinkedIn,54096,11,6165.65,1
3478,TikTok,72404,13,11981.85,1
492,Instagram,14071,41,1419.78,1
4641,Google,65649,20,10114.37,1
441,LinkedIn,9041,38,1048.57,1
232,LinkedIn,83051,39,1588.54,1
364,LinkedIn,41058,39,2321.55,1
4288,Instagram,49263,24,7894.24,1
1785,LinkedIn,92502,27,3632.41,1
1534,Google,45470,39,3604.17,1
1760,Facebook,88826,27,7901.31,1
3917,Facebook,97238,8,6493.32,1
2454,TikTok,29223,14,4785.53,1
365,Facebook,34575,15,1713.0,1
4841,Instagram,46799,44,8240.58,1
1236,Facebook,22661,13,1895.65,1
4649,Instagram,82975,44,12634.78,1
1490,Instagram,37432,16,3847.14,1
1212,TikTok,32147,21,3117.2,1
2334,Facebook,30114,36,5581.37,1
2966,TikTok,7030,27,4472.46,1
3168,LinkedIn,91051,19,6935.64,1
2279,Google,48429,32,5135.14,1
734,Facebook,48743,42,1265.71,1
3731,LinkedIn,96869,9,6507.86,1
1499,LinkedIn,66615,44,5036.86,1
4886,TikTok,48577,22,7432.68,1
2839,TikTok,95584,25,9396.16,1
3270,Google,3966,19,6467.29,1
1965,Google,4728,7,2870.82,0
2055,Google,38304,30,4865.45,1
4777,Google,50277,19,8430.53,1
2318,TikTok,91330,24,6758.91,1
1489,Instagram,1947,25,3210.51,1
4979,TikTok,79101,30,13657.62,1
3230,Instagram,82380,45,6879.38,1
4376,TikTok,67130,27,5399.11,0
4214,TikTok,22414,29,6616.04,1
1349,Google,97226,8,5304.31,1
3266,Instagram,83060,14,9020.86,1
1345,LinkedIn,94005,26,4166.15,1
153,LinkedIn,20439,7,633.29,1
3010,LinkedIn,92742,23,6689.95,1
2496,Google,59220,35,5041.05,1
542,LinkedIn,47785,13,2401.75,1
4775,TikTok,37973,33,12634.6,1
3711,Google,88091,41,6813.47,1
4477,LinkedIn,74318,11,7805.88,1
2507,Google,69196,42,7536.0,1
922,TikTok,7089,28,1957.16,1
3802,Google,71854,12,10653.37,1
3039,LinkedIn,63235,38,7480.87,1
4836,Google,93141,30,15153.04,1
1131,Facebook,30400,32,1871.57,1
2116,LinkedIn,16405,32,4134.21,1
662,TikTok,53763,11,2685.38,1
2638,Instagram,31209,7,6669.36,1
440,Google,74598,26,2395.47,1
4667,Google,18424,42,8308.3,1
3875,LinkedIn,90523,22,11622.6,1
2396,LinkedIn,21556,16,3943.4,1
334,Facebook,94137,35,3840.42,1
1216,TikTok,20330,43,2141.0,1
2008,Google,82266,9,5928.47,1
1517,Google,4236,45,3047.58,1
1391,Instagram,70216,33,6041.36,1
3588,Google,31312,40,6244.27,1
4827,Google,22191,18,6034.95,0
3754,Facebook,84457,22,9864.46,1
628,Instagram,37640,11,2365.59,1
3424,Google,63293,27,5984.05,1
2080,Google,37688,37,3906.05,1
3039,TikTok,72229,20,3901.66,0
1429,Google,86802,41,5706.02,1
1333,Facebook,93024,29,4121.6,1
1853,Google,25122,13,3855.95,1
2900,Google,42224,32,7097.29,1
3033,LinkedIn,95540,13,10357.94,1
2859,Google,7331,16,4081.75,0
2875,Instagram,88102,22,5568.95,1
3587,LinkedIn,43262,31,6430.76,1
3950,Instagram,87314,30,11524.76,1
2627,Instagram,60592,30,5710.9,1
990,Facebook,34926,14,2145.21,1
2165,Google,87287,21,6655.25,1
1288,Instagram,18528,36,2195.22,1
4397,Google,1068,28,4329.26,0
840,Google,70253,12,4681.73,1
1469,Facebook,81754,34,5825.86,1
